h1,title_tag,meta_desc,primer_parrafo,num_parrafos,num_h2,h2_textos,tiene_lista_tabla,num_tags,tags_textos,num_enlaces_internos,parrafo_primer_enlace,ancla_primer_enlace,anclas_todas,palabras_body,img_url,img_ancho,img_alt,autor_jsonld,seccion_jsonld,fecha_publicacion,keywords_jsonld,es_sindicado,error,ruta
Apple Event: las pistas que apuntan al iPhone 18 Pro y al primer iPhone plegable,iPhone 18 Pro y plegable: las pistas del Apple Event,"El cartel del Apple Event del 9 de septiembre esconde pistas sobre el iPhone 18 Pro, su cámara con apertura variable y el esperado iPhone plegable.","A primera vista, el cartel promocional puede parecer simplemente una composición visual llamativa. Sin embargo, el protagonismo de la luz, los reflejos y determinados colores ha despertado las especulaciones sobre una de las funciones más esperadas del próximoiPhone 18 Pro: una cámara principal conapertura variable.",23,2,El iPhone 18 Pro podría estrenar una cámara con apertura variable | El primer iPhone plegable podría convertirse en la gran sorpresa,False,1,iphone 18,7,1.0,iPhone 18 Pro,"iPhone 18 Pro | Apple, Google y Oura llevan los wearables más allá del fitness: ¿qué buscan en el negocio de la salud? | ¿Cuánto costará el iPhone plegable de Apple? Esto dicen las filtraciones | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters",689,https://revistamercado.do/wp-content/uploads/2026/08/Apple-Event-las-pistas-que-apuntan-al-iPhone-18-Pro-y-al-primer-iPhone-plegable-copy.webp,1560,"Imagen promocional de un iPhone en color rojo junto al logotipo brillante de Apple sobre un fondo azul, con el texto “Surprise and shine”.",Jhojhanni Fiorini,Devices,2026-08-27T13:21:57-04:00,"no-paywall, iphone 18",False,,/technology/devices/apple-event-las-pistas-que-apuntan-al-iphone-18-pro-y-al-primer-iphone-plegable
¿Cuáles son las diferencias más importantes entre el iPhone 18 Pro y el iPhone 17 Pro?,"iPhone 18 Pro: novedades, cámaras y diferencias con el 17 Pro","iPhone 18 Pro: conoce sus posibles novedades, cámaras, procesador A20 Pro, batería y diferencias frente al iPhone 17 Pro.","La respuesta, al menos con la información disponible hasta ahora, apunta a una actualización más enfocada en el interior y en la fotografía que en un cambio radical de diseño. EliPhone 17 Pro, presentado en 2025, ya supuso una renovación importante para la familiaPro, con cuerpo unibody de aluminio, chip A19 Pro, un sistema de tres cámaras de 48 MP y una batería capaz de alcanzar hasta 33 horas de reproducción de video.",25,1,Un diseño que no cambiaría demasiado,False,7,"tecnología, apple, gadgets, Money Invest, iphone 18 pro, iphone-17-pro, comparativa-smartphones",9,1.0,iPhone 17 Pro,"iPhone 17 Pro | Apple, Google y Oura llevan los wearables más allá del fitness: ¿qué buscan en el negocio de la salud? | Apple | Cuenta regresiva para el nuevo iPhone: La fecha probable y todo lo que presentará Apple en septiembre | ¿A cuánto bajará el iPhone 17 en RD tras la llegada del iPhone 18? | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters",1069,https://revistamercado.do/wp-content/uploads/2026/08/¿Cuales-son-las-diferencias-mas-importantes-entre-el-iPhone-18-Pro-y-el-iPhone-17-Pro_.jpg,1560,"Dos iPhone de colores naranja y rojo colocados junto al logotipo de Apple, representando una comparación entre generaciones del dispositivo.",Elba Reyes,Devices,2026-08-20T11:41:37-04:00,"tecnología, apple, gadgets, no-paywall, Money Invest, iphone 18 pro, iphone-17-pro, comparativa-smartphones",False,,/technology/devices/cuales-son-las-diferencias-mas-importantes-entre-el-iphone-18-pro-y-el-iphone-17-pro
Cuenta regresiva para el nuevo iPhone: La fecha probable y todo lo que presentará Apple en septiembre,"iPhone 18 Pro: fecha, novedades y el iPhone plegable de Apple","El iPhone 18 Pro llegaría en septiembre de 2026 junto al esperado iPhone plegable. Conoce su fecha, novedades, precio y otros lanzamientos.","AunqueAppletodavía no ha confirmado oficialmente la fecha de su próximo evento, las señales disponibles apuntanal miércoles 9 de septiembre de 2026como la fecha más probable para la presentación. La compañía todavía tendría que hacer el anuncio formal, que podría llegar durante la próxima semana.",18,1,"iPhone 18 Pro, evolución sin cambiarlo todo",False,8,"tecnología, apple, iPhone, gadgets, Money Invest, las-mundiales, apple-event, septiembre",8,1.0,Apple,"Apple | Pagos globales: ¿cómo Pix, UPI y el euro digital desafían a Visa, Mastercard y el dominio de EE. UU.? | Giro histórico en Apple: El iPhone 18 estándar no llegará en septiembre y se aplaza hasta 2027 | iPhone obsoletos en 2026: Qué modelos perderán las actualizaciones de Apple | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters",784,https://revistamercado.do/wp-content/uploads/2026/08/Cuenta-regresiva-para-el-nuevo-iPhone-La-fecha-probable-y-todo-lo-que-presentara-Apple-en-septiembre-copy.webp,1560,Parte trasera de un iPhone en color rojo sobre un calendario iluminado con tonos azules.,Elba Reyes,Devices,2026-08-19T17:27:14-04:00,"tecnología, apple, iPhone, gadgets, no-paywall, Money Invest, las-mundiales, apple-event, septiembre",False,,/technology/devices/cuenta-regresiva-para-el-nuevo-iphone-la-fecha-probable-y-todo-lo-que-presentara-apple-en-septiembre
Dilema para los fans de Apple: Por qué las filtraciones del iPhone 18 Pro invitan a no renovar este año,"iPhone 18 Pro: novedades, precio y si vale la pena cambiar","El iPhone 18 Pro llegaría con nuevas cámaras, más potencia y posible aumento de precio. ¿Vale la pena cambiar desde el iPhone 17 Pro?","Con el iPhone 18 Pro, sin embargo, el dilema podría ser diferente. A pocas semanas de su posible presentación, las filtraciones apuntan a mejoras interesantes, pero también a una generación que conservaría buena parte de la fórmula estrenada con eliPhone 17 Pro.Y para quienes ya tienen el modelo actual, la actualización podría no ser tan urgente como parece.",25,1,Un diseño que no cambiaría demasiado,False,6,"tecnología, apple, Smartphones, iphone 18 pro, hipertextual, decision-de-compra",8,1.0,iPhone 17 Pro.,iPhone 17 Pro. | Estrategia de IA: cómo evitar la trampa de la urgencia en las empresas | La muerte de la Isla Dinámica: El iPhone 18 Pro esconderá el Face ID bajo la pantalla | Cuenta regresiva para el nuevo iPhone: La fecha probable y todo lo que presentará Apple en septiembre | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters,968,https://revistamercado.do/wp-content/uploads/2026/08/Dilema-para-los-fans-de-Apple-Por-que-las-filtraciones-del-iPhone-18-Pro-invitan-a-no-renovar-este-ano-copy.webp,1560,"Persona en una tienda Apple sosteniendo dos iPhone de diferentes colores mientras observa los dispositivos exhibidos, con símbolos de interrogación superpuestos.",Elba Reyes,Devices,2026-08-21T11:22:14-04:00,"tecnología, apple, Smartphones, no-paywall, iphone 18 pro, hipertextual, decision-de-compra",False,,/technology/devices/dilema-para-los-fans-de-apple-por-que-las-filtraciones-del-iphone-18-pro-invitan-a-no-renovar-este-ano
"El video viral del iPhone 18 resultó ser falso, pero esto es lo que realmente sabemos",iPhone 18 Pro: ¿es real el video filtrado de Apple?,El supuesto video del iPhone 18 Pro generó dudas en redes. Esto es lo que se sabe sobre la filtración y los rumores del próximo teléfono.,"La publicación apareció en X desde una cuenta que utilizaba el conocido nombre de“EvLeaks”, asociado durante años con el reconocido filtrador Evan Blass. Poco después, Blass aclaró públicamente que esa cuenta no le pertenecía y que no tenía relación con el supuesto contenido filtrado.La cuenta terminó suspendida por X y las publicaciones originales desaparecieron.",19,1,Un video dudoso detrás de una filtración real,False,6,"apple, gadgets, iphone 18, applesfera, video-viral, tecnologia-futura",9,2.0,"Apple, Google y Oura llevan los wearables más allá del fitness: ¿qué buscan en el negocio de la salud?","Apple, Google y Oura llevan los wearables más allá del fitness: ¿qué buscan en el negocio de la salud? | Cuenta regresiva para el nuevo iPhone: La fecha probable y todo lo que presentará Apple en septiembre | iPhone 18 | el iPhone 17 Pro | Dilema para los fans de Apple: Por qué las filtraciones del iPhone 18 Pro invitan a no renovar este año | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters",770,https://revistamercado.do/wp-content/uploads/2026/08/El-video-viral-del-iPhone-18-resulto-ser-falso-pero-esto-es-lo-que-realmente-sabemos-copy.webp,1560,"Imagen de un supuesto iPhone 18 Pro mostrado en un video viral, con un teléfono en la mano y otro dispositivo rojo junto a una computadora.",Elba Reyes,Devices,2026-08-25T13:16:58-04:00,"apple, gadgets, no-paywall, iphone 18, applesfera, video-viral, tecnologia-futura",False,,/technology/devices/el-video-viral-del-iphone-18-resulto-ser-falso-pero-esto-es-lo-que-realmente-sabemos
Filtración en Apple: Muestran los lanzamientos de la marca para 2026 y 2027 con el iPhone 18,iPhone 18: Apple prepara nuevos modelos para 2026 y 2027,"Una filtración de iOS 27 revela seis nuevos iPhone que Apple prepararía para 2026 y 2027, incluido el esperado iPhone plegable.","La particularidad de esta filtración es que no procede de imágenes de prototipos ni de supuestos documentos de proveedores. Las referencias aparecieron en archivos relacionados con los controladores de batería y las funciones deBattery Intelligence de iOS 27 beta 5. En ellos figuran los códigosV62, V63, V64, V67, V68 y V69, asociados a dispositivos que todavía no están disponibles en el mercado.",19,1,Un iPhone 18 dividido en dos momentos,False,7,"tecnología, apple, gadgets, Money Invest, iphone 18, las-mundiales, airpods",9,2.0,"Apple, Google y Oura llevan los wearables más allá del fitness: ¿qué buscan en el negocio de la salud?","Apple, Google y Oura llevan los wearables más allá del fitness: ¿qué buscan en el negocio de la salud? | Apple | iPhone Ultra. | iPhone obsoletos en 2026: Qué modelos perderán las actualizaciones de Apple | ¿iPhone Ultra o iPhone Fold?: La encrucijada de Apple para bautizar a su dispositivo más revolucionario | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters",754,https://revistamercado.do/wp-content/uploads/2026/08/Filtracion-en-Apple-Muestran-los-lanzamientos-de-la-marca-para-2026-y-2027-con-el-iPhone-18.webp,1560,"Imagen conceptual de un iPhone transparente sobre una mesa de ingeniería con planos, herramientas y un rótulo digital que indica “iPhone 18 - CONFIDENTIAL”.",Elba Reyes,Devices,2026-08-19T11:42:21-04:00,"tecnología, apple, gadgets, no-paywall, Money Invest, iphone 18, las-mundiales, airpods",False,,/technology/devices/filtracion-en-apple-muestran-los-lanzamientos-de-la-marca-para-2026-y-2027-con-el-iphone-18
Filtran el posible precio del iPhone 18 Pro: arrancaría en US$ 1.199 por el alza en las memorias,iPhone 18 Pro: precio estimado y cuánto costaría en 2026,"El iPhone 18 Pro podría costar US$1,199, unos US$100 más que el iPhone 17 Pro. Conoce las previsiones de precio y sus posibles novedades.","La cifra todavía no es oficial. Apple no ha presentado eliPhone 18 Proy se espera que la compañía revele sus nuevos modelos durante septiembre. Sin embargo, el posible precio ya empieza a tomar forma a medida que aparecen nuevas proyecciones sobre los costos de fabricación.",25,1,La memoria vuelve a ser protagonista,False,5,"apple, semiconductores, iphone 18 pro, precios-tecnologia, memoria-ram",8,1.0,iPhone 18 Pro,"iPhone 18 Pro | Apple, Google y Oura llevan los wearables más allá del fitness: ¿qué buscan en el negocio de la salud? | Sin gran rediseño estético: Las fundas filtradas del iPhone 18 Pro anticipan su apariencia | ¿Cuáles son las diferencias más importantes entre el iPhone 18 Pro y el iPhone 17 Pro? | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters",1007,https://revistamercado.do/wp-content/uploads/2026/08/Filtran-el-posible-precio-del-iPhone-18-Pro-arrancaria-en-US-1.199-por-el-alza-en-las-memorias.webp,1560,"Tres supuestos iPhone 18 Pro exhibidos en una tienda, en colores rojo, dorado y morado, con un precio indicado de US$1,199 cada uno.",Elba Reyes,Devices,2026-08-24T14:50:12-04:00,"apple, semiconductores, no-paywall, iphone 18 pro, precios-tecnologia, memoria-ram",False,,/technology/devices/filtran-el-posible-precio-del-iphone-18-pro-arrancaria-en-us-1-199-por-el-alza-en-las-memorias
Giro histórico en Apple: El iPhone 18 estándar no llegará en septiembre y se aplaza hasta 2027,iPhone 18: Apple cambiaría su calendario de lanzamiento en 2026,"El iPhone 18 estándar podría llegar en 2027, mientras Apple lanzaría los modelos Pro y su primer plegable en septiembre de 2026.","El cambio que se perfila para este año es especialmente llamativo.El iPhone 18estándar no llegaría junto a los modelos Pro en septiembre, sino que quedaría para una segunda etapa en 2027. La compañía todavía no ha presentado oficialmente el calendario, por lo que la fecha definitiva permanece pendiente de confirmación. Sin embargo,las señales procedentes de la cadena de suministro y de analistas especializados apuntan cada vez con más fuerza hacia un lanzamiento dividido.",20,1,Un iPhone 18 en dos tiempos,False,7,"tecnología, apple, Celulares, Money Invest, iphone 18, applesfera, las-mundiales",8,1.0,El iPhone 18,El iPhone 18 | ¿Puede la Generación Z permitirse una primera cita? | ¿iPhone Ultra o iPhone Fold?: La encrucijada de Apple para bautizar a su dispositivo más revolucionario | Beta de iOS 27 revela seis nuevos iPhone que Apple lanzará al mercado | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters,650,https://revistamercado.do/wp-content/uploads/2026/08/Giro-historico-en-Apple-El-iPhone-18-estandar-no-llegara-en-septiembre-y-se-aplaza-hasta-2027.webp,1560,"iPhone 18 en color rojo exhibido en una vitrina, con un cartel que indica 2027 y personas esperando en el fondo de una tienda.",Elba Reyes,Devices,2026-08-17T11:01:46-04:00,"tecnología, apple, no-paywall, Celulares, Money Invest, iphone 18, applesfera, las-mundiales",False,,/technology/devices/giro-historico-en-apple-el-iphone-18-estandar-no-llegara-en-septiembre-y-se-aplaza-hasta-2027
"Google Pixel 11: precio, características, inteligencia artificial y fecha de lanzamiento","Google Pixel 11: precio, IA, especificaciones y fecha de lanzamiento","Google presentó los Pixel 11, Pixel 11 Pro, Pro XL y Pro Fold con Tensor G6, Gemini Intelligence, nuevas funciones de IA, mejoras en fotografía y precios desde US$899.","La familia Pixel 11 está compuesta por los modelosPixel 11, Pixel 11 Pro, Pixel 11 Pro XL y Pixel 11 Pro Fold, todos equipados con el nuevo procesadorGoogle Tensor G6, diseñado para potenciar las capacidades de inteligencia artificial directamente desde el dispositivo.",49,9,"Gemini Intelligence se convierte en el centro de la experiencia Pixel | Traducción instantánea para audio, video y mensajes | La IA también transforma la fotografía móvil | Precios y disponibilidad de los nuevos Pixel 11 | Pixel 11 Pro Fold competirá con los próximos plegables de Apple | Google incluye beneficios de Gemini AI Pro | HiLight: la nueva luz inteligente de Google | También llegan el Pixel Watch 5 y el Pixel Tag | Más Mercado",True,0,,6,26.0,Los celulares en los que dejará de funcionar el Asistente de Google desde el 4 de septiembre,Los celulares en los que dejará de funcionar el Asistente de Google desde el 4 de septiembre | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters | Inicia sesión,783,https://revistamercado.do/wp-content/uploads/2026/08/Google-inunda-sus-nuevos-Pixel-11-copy.jpg,1315,,Rodrigo Muñoz,Devices,2026-08-13T13:57:59-04:00,,False,,/technology/devices/google-pixel-11-precio-caracteristicas-inteligencia-artificial-y-fecha-de-lanzamiento
¿Por qué Apple decidió cambiar su estrategia y retrasar la salida del iPhone 18 hasta 2027?,iPhone 18: cambia su lanzamiento y llegaría en 2027,El iPhone 18 estándar ya no llegaría en septiembre de 2026. Conoce el nuevo calendario de Apple y cuándo se esperan los modelos.,"EliPhone 18no desaparecerá, pero su versión estándar ya no llegaría en septiembre de 2026. El plan que se perfila para Apple divide la familia en dos momentos: los modelos más costosos debutarían en el segundo semestre de 2026, mientras queel iPhone 18 convencional quedaría para el primer trimestre de 2027.",23,1,Un calendario dividido en dos,False,7,"tecnología, apple, Smartphones, consumo, Money Invest, iphone 18, lanzamientos-2027",9,1.0,iPhone 18,"iPhone 18 | Apple, Google y Oura llevan los wearables más allá del fitness: ¿qué buscan en el negocio de la salud? | Apple | Cuenta regresiva para el nuevo iPhone: La fecha probable y todo lo que presentará Apple en septiembre | ¿A cuánto bajará el iPhone 17 en RD tras la llegada del iPhone 18? | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters",871,https://revistamercado.do/wp-content/uploads/2026/08/¿Por-que-Apple-decidio-cambiar-su-estrategia-y-retrasar-la-salida-del-iPhone-18-hasta-2027_-copy.webp,1560,"Primer plano de un iPhone de color morado junto al logotipo iluminado de Apple en una tienda, con enfoque en el módulo de cámaras traseras.",Elba Reyes,Devices,2026-08-20T11:18:05-04:00,"tecnología, apple, Smartphones, consumo, no-paywall, Money Invest, iphone 18, lanzamientos-2027",False,,/technology/devices/por-que-apple-decidio-cambiar-su-estrategia-y-retrasar-la-salida-del-iphone-18-hasta-2027
¿Por qué sale el mensaje de cuenta en revisión en WhatsApp y cuánto tarda el bloqueo?,Cuenta en revisión WhatsApp: por qué aparece y cuánto tarda,"¿Te apareció el mensaje ""Cuenta en revisión"" en WhatsApp? Descubre por qué ocurre, cuánto tarda la revisión y qué hacer para recuperar el acceso","El aviso significa queWhatsAppestá comprobando la actividad de la cuenta y determinada información del dispositivo para determinar si existe alguna conducta que pueda incumplir sus condiciones de servicio. En el mensaje que actualmente reciben algunos usuarios, la plataforma señala que notificará el resultado«normalmente en un plazo de 24 horas».",21,1,¿Por qué WhatsApp pone una cuenta en revisión?,False,4,"Meta, whatsapp, seguridad digital, cuenta-en-revision-whatsapp-que-significa-solucionar",9,1.0,WhatsApp,WhatsApp | Apple quiere que vuelvas a hablar con Siri: 5 funciones que explican por qué | utilizando WhatsApp | WhatsApp deja de funcionar en agosto 2026: Celulares sin soporte y lista de modelos | Punto verde en WhatsApp: Qué significa y cómo evitar que aparezca en tu perfil | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters,760,https://revistamercado.do/wp-content/uploads/2026/08/¿Por-que-sale-el-mensaje-de-cuenta-en-revision-en-WhatsApp-y-cuanto-tarda-el-bloqueo_.webp,1560,Pantalla de WhatsApp mostrando un aviso de cuenta bloqueada o en revisión junto al logotipo de la aplicación.,Elba Reyes,Devices,2026-08-04T17:15:19-04:00,"Meta, whatsapp, no-paywall, seguridad digital, cuenta-en-revision-whatsapp-que-significa-solucionar",False,,/technology/devices/por-que-sale-el-mensaje-de-cuenta-en-revision-en-whatsapp-y-cuanto-tarda-el-bloqueo
Revelan los cuatro colores en los que estará disponible la gama del iPhone 18,Colores del iPhone 18 Pro: estos serían los tonos disponibles,Los colores del iPhone 18 Pro comienzan a tomar forma. Estas son las tonalidades que Apple estaría evaluando para su nueva generación.,"De acuerdo con la información que ha circulado durante los últimos meses, Apple estaría trabajando en cuatro acabados parael iPhone 18 Pro y el iPhone 18 Pro Max: Light Blue, Dark Cherry, Dark Gray y Silver.Sin embargo, hay una precisión importante. Se trata de colores que habrían estado en desarrollo y no de una selección confirmada oficialmente porApple.",21,0,,False,7,"tecnología, apple, gadgets, Money Invest, iphone 18, las-mundiales, colores-iphone",8,1.0,Apple.,"Apple. | Pagos globales: ¿cómo Pix, UPI y el euro digital desafían a Visa, Mastercard y el dominio de EE. UU.? | Giro histórico en Apple: El iPhone 18 estándar no llegará en septiembre y se aplaza hasta 2027 | iPhone obsoletos en 2026: Qué modelos perderán las actualizaciones de Apple | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters",755,https://revistamercado.do/wp-content/uploads/2026/08/Revelan-los-cuatro-colores-en-los-que-estara-disponible-la-gama-del-iPhone-18.webp,1560,"Tres modelos de iPhone en colores negro, azul claro y blanco aparecen alineados junto al logotipo de Apple sobre un fondo degradado.",Elba Reyes,Devices,2026-08-19T14:43:20-04:00,"tecnología, apple, gadgets, no-paywall, Money Invest, iphone 18, las-mundiales, colores-iphone",False,,/technology/devices/revelan-los-cuatro-colores-en-los-que-estara-disponible-la-gama-del-iphone-18
Uber cierra un acuerdo millonario para quedarse con PedidosYa y dominar el reparto a domicilio,Uber compra Delivery Hero: ¿qué pasará con PedidosYa?,"Uber compra Delivery Hero por US$14,800 millones. Conoce qué implica el acuerdo para PedidosYa y sus usuarios en República Dominicana.","Pero hay un detalle importante.Uberno está comprando directamente PedidosYa como una empresa independiente. La operación contempla la adquisición de Delivery Hero y, con ella,determinados negocios y mercados de sus marcas. En el caso de PedidosYa,Uber se quedaría con sus operaciones en buena parte de América Latina, incluida República Dominicana, mientras que otros mercados quedarían fuera del acuerdo.",20,1,Una jugada que va mucho más allá de PedidosYa,False,6,"empresas, uber, e-commerce, pedidosya, Money Invest, delivery-hero",8,1.0,Uber,"Uber | Hugo Boss: por qué Mike Ashley busca tomar el control de la marca | ¿Qué significa que Uber compre PedidosYa? Así cambia el mercado del delivery en América Latina | PedidosYa, líder en delivery online en RD, celebra sus 11 años | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters",740,https://revistamercado.do/wp-content/uploads/2026/08/Uber-cierra-un-acuerdo-millonario-para-quedarse-con-PedidosYa-y-dominar-el-reparto-a-domicilio-copy.webp,1560,Imagen compuesta con los logotipos de Uber y PedidosYa al fondo mientras dos personas con traje estrechan las manos en señal de acuerdo comercial.,Elba Reyes,Devices,2026-08-13T12:07:57-04:00,"empresas, uber, e-commerce, pedidosya, no-paywall, Money Invest, delivery-hero",False,,/technology/devices/uber-cierra-un-acuerdo-millonario-para-quedarse-con-pedidosya-y-dominar-el-reparto-a-domicilio
Google pagará US$700 millones por el caso de Google Play: ¿quiénes recibirán dinero?,Google pagará US$700 millones por Google Play: quiénes cobran,Google acordó pagar US$700 millones por el caso antimonopolio de Google Play. quiénes pueden recibir compensaciones y qué cambios tendrá Android.,El acuerdo representa uno de los mayores reveses regulatorios para Google en el negocio de las aplicaciones móviles y podría modificar de forma significativa el ecosistema Android durante los próximos años.,27,7,Google destinará US$700 millones al acuerdo | Los estados acusaron a Google de limitar la competencia | Los desarrolladores podrán utilizar sistemas de pago alternativos | Android facilitará la instalación de aplicaciones externas | Epic Games fue una de las empresas que impulsó el conflicto | Google defiende el modelo de Android | La presión regulatoria sobre Google sigue creciendo,True,15,"competencia, Play Store, Regulación Tecnológica, Fortnite, Google Play Store, antimonopolio, Epic Games, aplicaciones móviles, Google Play, desarrolladores, android, wall street, Google, Estados Unidos, tecnología",3,26.0,Meta va a juicio en EE. UU. por crear funciones adictivas para menores,Meta va a juicio en EE. UU. por crear funciones adictivas para menores | Suscríbete a la revista | regístrate a nuestros newsletters,603,https://revistamercado.do/wp-content/uploads/2026/08/Google-acuerda-pagar-700-millones-copy.jpg,1315,,Rodrigo Muñoz,Technology,2026-08-21T09:25:05-04:00,"competencia, Play Store, Regulación Tecnológica, Fortnite, Google Play Store, no-paywall, antimonopolio, Epic Games, aplicaciones móviles, Google Play, desarrolladores, android, wall street, Google, Estados Unidos, tecnología",False,,/technology/google-acuerda-pagar-700-millones-para-resolver-una-demanda-sobre-la-plataforma-play-store
