h1,title_tag,meta_desc,primer_parrafo,num_parrafos,num_h2,h2_textos,tiene_lista_tabla,num_tags,tags_textos,num_enlaces_internos,parrafo_primer_enlace,ancla_primer_enlace,anclas_todas,palabras_body,img_url,img_ancho,img_alt,autor_jsonld,seccion_jsonld,fecha_publicacion,keywords_jsonld,es_sindicado,error,ruta
Resultados de Leidsa del miércoles 13 de mayo de 2026,Resultados de Leidsa del miércoles 13 de mayo de 2026,"Consulta los resultados oficiales de Leidsa del miércoles 13 de mayo de 2026, incluyendo Loto, Loto Más, Quiniela y Súper Más.","El Loto Más volvió a concentrarla atención de miles de jugadoresen República Dominicana tras el sorteo realizado este miércoles 13 de mayo de 2026, debido a que se mantiene como uno de los juegos complementarios con mayor interés económico dentro de la oferta de laLotería Electrónica Internacional Dominicana (Leidsa).",16,4,Número ganador del Loto Más del 13 de mayo | Resultados completos de Leidsa este miércoles | ¿Por qué el Loto Más genera mayor expectativa? | Cuándo se realizan los sorteos de Leidsa,True,2,"lotería, loterías",5,1.0,la atención de miles de jugadores,la atención de miles de jugadores | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters,305,https://revistamercado.do/wp-content/uploads/2026/05/Resultados-de-la-Loto-Loteria-Nacional-y-Leidsa-sabado-5-de-marzo-2022.jpg,1138,Primer plano de varios bolos blancos con números negros flotando sobre un fondo azul difuminado.,Andrea Mercedes,Actualidad,2026-05-14T08:33:59-04:00,"no-paywall, lotería, loterías",False,,/actualidad/resultados-de-leidsa-del-miercoles-13-de-mayo-de-2026/
Resultados de Leidsa del miércoles 20 de mayo de 2026,Resultados de Leidsa del miércoles 20 de mayo de 2026,"Consulta los resultados oficiales de Leidsa del miércoles 20 de mayo de 2026, incluyendo Loto, Loto Más, Quiniela y Súper Más.","El Loto Más volvió a concentrarla atención de miles de jugadoresen República Dominicana tras el sorteo realizado este miércoles 20 de mayo de 2026, debido a que se mantiene como uno de los juegos complementarios con mayor interés económico dentro de la oferta de laLotería Electrónica Internacional Dominicana (Leidsa).",17,4,Número ganador del Loto Más del 20 de mayo | Resultados completos de Leidsa este miércoles | ¿Por qué el Loto Más genera mayor expectativa? | Cuándo se realizan los sorteos de Leidsa,True,2,"lotería, resultados de lotería",6,1.0,la atención de miles de jugadores,la atención de miles de jugadores | Resultados de la lotería nacional de este miércoles 20 de mayo de 2026 | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters,320,https://revistamercado.do/wp-content/uploads/2026/05/Resultados-de-la-Loto-Loteria-Nacional-y-Leidsa-sabado-5-de-marzo-2022.jpg,1138,Primer plano de varios bolos blancos con números negros flotando sobre un fondo azul difuminado.,Andrea Mercedes,Actualidad,2026-05-21T08:30:05-04:00,"no-paywall, lotería, resultados de lotería",False,,/actualidad/resultados-de-leidsa-del-miercoles-20-de-mayo-de-2026/
Trump y el ultimátum a Irán: 48 horas para abrir el estrecho de Ormuz o enfrentar las consecuencias,Trump y el ultimátum a Irán: 48 horas para abrir el estrecho de Ormuz o enfrentar las consecuencias,"Trump lanzó un ultimátum de 48 horas a Irán para reabrir el estrecho de Ormuz o enfrentar ataques a sus plantas eléctricas. Conoce el contexto del conflicto, sus consecuencias globales y el estado actual de las negociaciones.","El mensaje llegó a través de Truth Social y encendió los mercados globales, paralizó rutas marítimas y puso al mundo ante el escenario de una escalada sin precedentes en el Golfo Pérsico.",47,7,"El ultimátum que acortó el reloj | Cómo se llegó hasta aquí | El estrecho que mueve el mundo | La respuesta iraní: minas, misiles y negación | El ultimátum que se postergó | Una crisis que va más allá del petróleo | Más Mercado",False,0,,7,16.0,Petróleo se dispara a US$ 105 tras amenaza de ataque de EE.UU. a Irán,Petróleo se dispara a US$ 105 tras amenaza de ataque de EE.UU. a Irán | Guerra con Irán: dónde invertir ahora y qué activos evitar según analistas | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters | Inicia sesión,1212,https://revistamercado.do/wp-content/uploads/2026/02/Claves-del-discurso-más-largo-de-Donald-Trump-copy.jpg,1560,,Rodrigo Muñoz,Actualidad,2026-04-05T10:45:11-04:00,daily-cover-story,False,,/actualidad/trump-y-el-ultimatum-a-iran-48-horas-para-abrir-el-estrecho-de-ormuz-o-enfrentar-las-consecuencias/
"El legado de un grande: Víctor Méndez Capellán, fundador del Grupo Vimenca","Víctor Méndez Capellán, el legado de un grande","Visionario y con una mentalidad emprendedora nata, Don Víctor Méndez Cappellán deja a un gran grupo de empresas utilizadas y conocidas","Don Victor nació en Atabalero, sección de San Francisco de Macorís, el 9 de agosto de 1928. Hijo de Manuel Antonio Méndez y María Eugenia Capellán, quienes además procrearon a Julián, Juan y Andrés.",43,3,Una mentalidad emprendedora | Visión futurista | Más Mercado,False,11,"portada, Víctor Méndez Capellán, Vimenza, Agencia de Viajes Víctor Méndez Capellán, Viajes Vimenza, Agente de Cambio Vimenc, Refrigeración Dominicana, Inmobiliaria Vimenca, Banco Vimenca, Data Vimenca, Grupo Vimenca",6,20.0,nuestra sección de negocios con lo último en inteligencia de Negocios,nuestra sección de negocios con lo último en inteligencia de Negocios | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters | Inicia sesión,915,https://revistamercado.do/wp-content/uploads/2023/02/Mercado-In-Memoriam.jpeg,1280,,Gabriel Rico Albarrán,Actualidad,2023-02-14T11:58:43-04:00,"portada, Víctor Méndez Capellán, Vimenza, Agencia de Viajes Víctor Méndez Capellán, Viajes Vimenza, Agente de Cambio Vimenc, Refrigeración Dominicana, Inmobiliaria Vimenca, Banco Vimenca, Data Vimenca, Grupo Vimenca",False,,/actualidad/victor-mendez-capellan-grupo-vimenca/
El comprometido liderazgo financiero que se impone en Banco Caribe,l Liderazgo financiero de Rafael Martínez en Banco Caribe,Rafael Martínez VP de Finanzas de Banco Caribe encarna aquel tipo de liderazgo que proyecta a la firma a las alturas,"Su labor se fundamenta en fortalecer la solidez financiera, garantizar la seguridad, especialmente en el ámbito cibernético, y consolidar una cultura de sostenibilidad que impulse el crecimiento continuo del banco.",44,1,Más Mercado,True,5,"Top CFOs, CFO, CFO 2026, Banco Caribe, Rafael Martínez",8,10.0,Así la CFO de Kohl’s diseñó un modelo a prueba de aranceles replicable en RD,"Así la CFO de Kohl’s diseñó un modelo a prueba de aranceles replicable en RD | Las diferencias entre CEO, CIO, CFO y VP | De CFO a CEO: Fernando Fernández liderará la nueva etapa de Unilever | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters | Inicia sesión",921,https://revistamercado.do/wp-content/uploads/2026/03/RAFAEL-MARTINEZ-5.jpg,1920,"Rafael Martínez, Vicepresidente de Finanzas de Banco Caribe",Miguel Vega,CFO EDITION,2026-04-01T16:14:14-04:00,"Top CFOs, CFO, CFO 2026, Banco Caribe, Rafael Martínez",False,,/cfo-edition/el-comprometido-liderazgo-financiero-que-se-impone-en-banco-caribe/
Ser pragmática: La habilidad que necesitas para triunfar hoy,Ser pragmática: La habilidad que necesitas para triunfar hoy,"Ser pragmática postula que algunas personas eligen una idea solo si esta funciona bien, es decir, aceptan posturas basadas en consecuencias.","La neuropsicóloga Marina Dolmatzian, miembro del Equipo de Neuropsicología de INECO, explicó al portal Infobae: “El pragmatismo proviene de una corriente filosófica que postula que algunas personaseligen una idea solo si esta funciona bien, es decir, aceptan posturas basadas en las consecuencias prácticas y útiles de esa idea. Así, las personas pragmáticas se centran en cumplir sus objetivos de manera práctica”.",32,1,Más Mercado,True,6,"Revista Mercado, Mercado Women, ser pragmática, pragmatismo, practicidad en negocios, visión práctica",6,2.0,¿Cómo la tecnología alivia la ansiedad?,¿Cómo la tecnología alivia la ansiedad? | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters | Inicia sesión,561,https://revistamercado.do/wp-content/uploads/2024/06/ser-pragmatica.jpg,1280,Ser pragmática: La habilidad que necesitas para triunfar hoy,Karime Rivas,Coaching,2024-06-13T21:02:48-04:00,"Revista Mercado, Mercado Women, norecents, ser pragmática, pragmatismo, practicidad en negocios, visión práctica",False,,/coaching/ser-pragmatica-la-habilidad-que-necesitas-para-triunfar-hoy/
Construcción en RD: el pilar que impulsa más del 13 % del PIB,Construcción en RD: el pilar que impulsa más del 13 % del PIB,"La construcción se consolida como el sector de mayor peso en la economía dominicana, impulsada por inversión y desarrollo.","Las cifras sustentan esta afirmación. Justamente, la junta directiva del Colegio Dominicano de Ingenieros, Arquitectos y Agrimensores (Codia) y el gobernador del Banco Central (BCRD), Héctor Valdez Albizu, resaltaronel impulso del gremio y del Estado dominicano en esta área.",34,1,Más Mercado,False,0,,11,2.0,inversión,inversión | préstamos a empresas | y líneas de crédito | financiamiento | sistema financiero | Punta Cana | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters | Inicia sesión,617,https://revistamercado.do/wp-content/uploads/2025/07/construccion-1.jpg,1560,Construcción/ Pilar/ crecimiento/ PIB/ Real Estate/ revista Mercado,Juan Botero,Construcción,2025-07-18T15:47:15-04:00,,False,,/construccion/construccion-rd-16-mil-millones-pib/
El monorriel más largo de América ya se construye y tendrá 34 km elevados,Monorriel: Transformación del transporte público,Descubre cómo el monorriel transformará el transporte público en Monterrey y mejorará la movilidad urbana en Nuevo León.,"Con una extensión total de34.37 kilómetros de vías elevadas, este sistema 100% eléctrico representa una apuesta estratégica por la modernización, la sostenibilidad y la eficiencia en una de las zonas metropolitanas más dinámicas del país.",42,2,Un megaproyecto que redefine la movilidad en Monterrey | Más Mercado,False,1,Monorriel,8,6.0,"El monorriel de SD pierde frente al metro, pero gana en costo: esta fue la decisión","El monorriel de SD pierde frente al metro, pero gana en costo: esta fue la decisión | Monorriel vs Metro: cuál es la diferencia real y cuál conviene para Santo Domingo | Monorriel de Santo Domingo: por dónde pasará, estaciones y cómo cambiará el tráfico | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters | Inicia sesión",808,https://revistamercado.do/wp-content/uploads/2026/03/El-monorriel-más-largo-de-América-ya-se-construye-y-tendrá-34-km-elevados-copy.jpg,1560,,Jhojhanni Fiorini,Construcción,2026-03-31T18:08:19-04:00,Monorriel,False,,/construccion/el-monorriel-mas-largo-de-america-ya-se-construye-y-tendra-34-km-elevados/
¿Es el monorriel de RD una mala apuesta? Esto muestran los casos internacionales,Monorriel: por qué algunos proyectos han fracasado en el mundo,"El monorriel se presenta como solución moderna, pero casos internacionales muestran altos costos, baja demanda y limitaciones operativas.v","El debate sobre si elmonorrieles unainversión eficienteha ganado relevancia en distintos países, donde proyectos de este tipo han sido promovidos como soluciones modernas de transporte urbano. Sin embargo, la experiencia internacional muestra que, a pesar de su diseño innovador, estos sistemas enfrentan limitaciones que pueden impactar su viabilidad económica y operativa.",20,5,Limitaciones operativas del monorriel | Costos de inversión y mantenimiento | Demanda y sostenibilidad financiera | Comparación con otros sistemas de transporte | Lecciones de los casos internacionales,True,4,"Movilidad, Monorriel, transporte publico, transporte urbano",8,3.0,"Monorriel de Santo Domingo: por dónde pasará, estaciones y cómo cambiará el tráfico","Monorriel de Santo Domingo: por dónde pasará, estaciones y cómo cambiará el tráfico | limitada capacidad | opción más económica | Monorriel vs Metro: cuál es la diferencia real y cuál conviene para Santo Domingo | Suscríbete a la revista | regístrate a nuestros newsletters | Suscríbete a la revista | regístrate a nuestros newsletters",435,https://revistamercado.do/wp-content/uploads/2026/04/¿Es-el-monorriel-una-mala-apuesta_-Esto-muestran-los-casos-internacionales-copy.webp,1560,,Andrea Mercedes,Construcción,2026-04-15T16:08:24-04:00,"Movilidad, Monorriel, transporte publico, no-paywall, transporte urbano",False,,/construccion/es-el-monorriel-de-rd-una-mala-apuesta-esto-muestran-los-casos-internacionales/
La mega obra del proyecto de Panamá: Ruta del proyecto Ferroviario,La mega obra del proyecto de Panamá: Ruta del proyecto Ferroviario,"La megaobra del Metro de Panamá transforma la movilidad urbana
La Ruta del Proyecto Ferroviario del Metro de Panamá representa una de las infraestructuras más ambiciosas del país, diseñada para mejorar...",Una sola suscripción. Todos los beneficios incluidos.,4,1,Flash Sale,False,1,exclusivo para suscriptores,0,,,,38,https://revistamercado.do/wp-content/uploads/2026/02/RUTA-DEL-PROYECTO-EDITADO_11zon.jpg,2275,,Paola Cohen,Construcción,2026-02-11T12:35:53-04:00,exclusivo para suscriptores,False,,/construccion/la-mega-obra-del-proyecto-de-panama-ruta-del-proyecto-ferroviario/
"Arte, diseño y tecnología detrás de cada proyecto","Arte, diseño y tecnología detrás de cada proyecto","En el sector de la construcción, Marmotech opera en el punto donde convergen diseño arquitectónico, manufactura avanzada y control industrial de materiales. Su especialización en piedra natural se orienta a...","Su portafolio,con más de 76 marcas internacionales, acompaña algunos de los desarrollos turísticos y urbanos más ambiciosos del país, desdemegaproyectos hoteleros en Cabo Rojo y Miches hasta torres corporativas y residenciales en el Distrito Nacional. En todos los casos, su rol trasciende el suministro: interviene en la definición técnica, estética y productiva de cada proyecto.",26,3,Control industrial | Diversificación creativa y sostenibilidad operativa | Más Mercado,False,0,,1,8.0,Inicia sesión,Inicia sesión,456,https://revistamercado.do/wp-content/uploads/2026/01/ricardo-subero-isa-marmotech-country-report-mercado.jpg,1560,,Laura Peralta,Country Report,2026-01-19T19:06:02-04:00,,False,,/country-report/arte-diseno-y-tecnologia-detras-de-cada-proyecto/
